"Elster Metering Systems","Printed: Tuesday, January 21, 2020 1:15:58 PM","","","","","","",""
"","Hill Side Apartments","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","",""
"Meter Firmware Build: 2-01381-D","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","",""
"Meter Constants","","","","","","","",""
"","Meter Constants","","","","","","",""
"","","Current Connection","","","","","",""
"","","","","Primary","Secondary","","Ratio",""
"","","","CT/VT","150","5","=","30.000",""
"","CT/VT Error","","","","","","",""
"","","CT Error %","0.00%","","","","",""
"","","VT Error %","0.00%","","","","",""
"","","","","","","","",""
"Time and Date","","","","","","","",""
"","Daylight Saving Setup","","","","","","",""
"","","Daylight Saving","Enabled","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","",""
"","","Adjust By","1 hours","","","","",""
"","Meter Time","","","","","","",""
"","Meter Time:","Tuesday, October 22, 2019 8:39:36 AM","","","","","",""
"","PC (or HHU) clock:","Tuesday, October 22, 2019 8:35:51 AM","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 3 minutes, 45 seconds ahead","","","","","",""
"","","","","","","","",""
"Current Values","","","","","","","",""
"","Cumulative Registers","","","","","","",""
"","06-Jun-19","03:30","04:00","9.621600","0.000000","0.000000","10.353000","Phase Failure"
"","06-Jun-19","04:00","04:30","10.668000","0.000000","0.000000","11.388000","Phase Failure"
"","06-Jun-19","04:30","05:00","8.757600","0.000000","0.000000","9.492600","Phase Failure"
"","06-Jun-19","05:00","05:30","10.660000","0.000000","0.000000","11.174000","Phase Failure"
"","06-Jun-19","05:30","06:00","8.463200","0.000000","0.000000","9.094000","Phase Failure"
"","06-Jun-19","06:00","06:30","9.739200","0.000000","0.000000","10.356000","Phase Failure"
"","06-Jun-19","06:30","07:00","11.932000","0.000000","0.000000","12.468000","Phase Failure"
"","06-Jun-19","07:00","07:30","21.576000","0.000000","0.000000","21.837000","Phase Failure"
"","06-Jun-19","07:30","08:00","27.716000","0.000000","0.000000","28.015000","Phase Failure"
"","06-Jun-19","08:00","08:30","20.971000","0.000000","0.000000","21.358000","Phase Failure"
"","06-Jun-19","08:30","09:00","18.521000","0.000000","0.000000","19.010000","Phase Failure"
"","06-Jun-19","09:00","09:30","21.590000","0.000000","0.000000","21.977000","Phase Failure"
"","06-Jun-19","09:30","10:00","28.577000","0.000000","0.000000","28.930000","Phase Failure"
"","06-Jun-19","10:00","10:30","26.563000","0.000000","0.000000","26.904000","Phase Failure"
"","06-Jun-19","10:30","11:00","24.866000","0.000000","0.000000","25.214000","Phase Failure"
"","06-Jun-19","11:00","11:30","25.568000","0.000000","0.000000","25.930000","Phase Failure"
"","06-Jun-19","11:30","12:00","21.045000","0.000000","0.000000","21.405000","Phase Failure"
"","06-Jun-19","12:00","12:30","23.758000","0.000000","0.000000","24.168000","Phase Failure"
"","06-Jun-19","12:30","13:00","22.886000","0.000000","0.000000","23.338000","Phase Failure"
"","06-Jun-19","13:00","13:30","17.482000","0.000000","0.000000","17.964000","Phase Failure"
"","06-Jun-19","13:30","14:00","18.079000","0.000000","0.000000","18.641000","Phase Failure"
"","06-Jun-19","14:00","14:30","17.134000","0.000000","0.000000","17.856000","Phase Failure"
"","06-Jun-19","14:30","15:00","14.628000","0.000000","0.000000","15.278000","Phase Failure"
"","06-Jun-19","15:00","15:30","17.956000","0.000000","0.000000","18.521000","Phase Failure"
"","06-Jun-19","15:30","16:00","16.323000","0.000000","0.000000","17.117000","Phase Failure"
"","06-Jun-19","16:00","16:30","13.490000","0.000000","0.000000","14.237000","Phase Failure"
"","06-Jun-19","16:30","17:00","14.787000","0.000000","0.000000","15.357000","Phase Failure"
"","06-Jun-19","17:00","17:30","10.226000","0.000000","0.000000","11.064000","Phase Failure"
"","06-Jun-19","17:30","18:00","10.692000","0.000000","0.000000","11.311000",""
"","06-Jun-19","18:00","18:30","10.769000","0.000000","0.000000","11.309000","Phase Failure"
"","06-Jun-19","18:30","19:00","10.519000","0.000000","0.000000","11.050000","Phase Failure"
"","06-Jun-19","19:00","19:30","7.090000","0.000000","0.000000","7.697000",""
"","06-Jun-19","19:30","20:00","11.484000","0.000000","0.000000","11.894000",""
"","06-Jun-19","20:00","20:30","7.449600","0.000000","0.000000","8.045200",""
"","06-Jun-19","20:30","21:00","9.607200","0.000000","0.000000","10.015000",""
"","06-Jun-19","21:00","21:30","11.923000","0.000000","0.000000","12.197000","Phase Failure"
"","06-Jun-19","21:30","22:00","20.273000","0.000000","0.000000","20.443000","Phase Failure"
"","06-Jun-19","22:00","22:30","19.622000","0.000000","0.000000","19.824000","Phase Failure"
"","06-Jun-19","22:30","23:00","14.642000","0.000000","0.000000","14.918000","Phase Failure"
"","06-Jun-19","23:00","23:30","11.127000","0.000000","0.000000","11.614000","Phase Failure"
"","06-Jun-19","23:30","00:00","14.647000","0.000000","0.000000","15.077000","Phase Failure"
"","07-Jun-19","00:00","00:30","12.919000","0.000000","0.000000","13.329000","Phase Failure"
"","07-Jun-19","00:30","01:00","11.129000","0.000000","0.000000","11.645000",""
"","07-Jun-19","01:00","01:30","9.019600","0.000000","0.000000","9.722800",""
"","07-Jun-19","01:30","02:00","11.721000","0.000000","0.000000","12.172000","Phase Failure"
"","07-Jun-19","02:00","02:30","8.703000","0.000000","0.000000","9.149600","Phase Failure"
"","07-Jun-19","02:30","03:00","11.649000","0.000000","0.000000","11.997000","Phase Failure"
"","07-Jun-19","03:00","03:30","11.959000","0.000000","0.000000","12.343000",""
"","07-Jun-19","03:30","04:00","8.074400","0.000000","0.000000","8.636000",""
"","07-Jun-19","04:00","04:30","12.566000","0.000000","0.000000","13.032000","Phase Failure"
"","07-Jun-19","04:30","05:00","8.302000","0.000000","0.000000","9.004800","Phase Failure"
"","07-Jun-19","05:00","05:30","8.791200","0.000000","0.000000","9.352800",""
"","07-Jun-19","05:30","06:00","8.008800","0.000000","0.000000","8.481600",""
"","07-Jun-19","06:00","06:30","11.973000","0.000000","0.000000","12.326000","Phase Failure"
"","07-Jun-19","06:30","07:00","9.946200","0.000000","0.000000","10.406000","Phase Failure"
"","07-Jun-19","07:00","07:30","12.772000","0.000000","0.000000","13.160000",""
"","07-Jun-19","07:30","08:00","25.856000","0.000000","0.000000","26.174000","Phase Failure"
"","07-Jun-19","08:00","08:30","26.148000","0.000000","0.000000","26.532000","Phase Failure"
"","07-Jun-19","08:30","09:00","25.161000","0.000000","0.000000","25.483000","Phase Failure"
"","07-Jun-19","09:00","09:30","22.291000","0.000000","0.000000","22.615000","Phase Failure"
"","07-Jun-19","09:30","10:00","23.940000","0.000000","0.000000","24.269000","Phase Failure"
"","07-Jun-19","10:00","10:30","22.899000","0.000000","0.000000","23.326000","Phase Failure"
"","07-Jun-19","10:30","11:00","22.869000","0.000000","0.000000","23.261000","Phase Failure"
"","07-Jun-19","11:00","11:30","18.521000","0.000000","0.000000","19.113000","Phase Failure"
"","07-Jun-19","11:30","12:00","21.483000","0.000000","0.000000","21.996000","Phase Failure"
"","07-Jun-19","12:00","12:30","22.000000","0.000000","0.000000","22.493000","Phase Failure"
"","07-Jun-19","12:30","13:00","14.880000","0.000000","0.000000","15.439000","Phase Failure"
"","07-Jun-19","13:00","13:30","17.657000","0.000000","0.000000","18.207000","Phase Failure"
"","07-Jun-19","13:30","14:00","15.771000","0.000000","0.000000","16.420000","Phase Failure"
"","07-Jun-19","14:00","14:30","17.527000","0.000000","0.000000","18.286000","Phase Failure"
"","07-Jun-19","14:30","15:00","17.887000","0.000000","0.000000","18.598000","Phase Failure"
"","07-Jun-19","15:00","15:30","14.837000","0.000000","0.000000","15.573000","Phase Failure"
"","07-Jun-19","15:30","16:00","13.982000","0.000000","0.000000","14.739000","Phase Failure"
"","07-Jun-19","16:00","16:30","11.004000","0.000000","0.000000","11.808000","Phase Failure"
"","07-Jun-19","16:30","17:00","14.307000","0.000000","0.000000","14.980000",""
"","07-Jun-19","17:00","17:30","11.846000","0.000000","0.000000","12.754000",""
"","07-Jun-19","17:30","18:00","13.601000","0.000000","0.000000","14.388000",""
"","07-Jun-19","18:00","18:30","14.486000","0.000000","0.000000","15.158000","Phase Failure"
"","07-Jun-19","18:30","19:00","16.935000","0.000000","0.000000","17.379000","Phase Failure"
"","07-Jun-19","19:00","19:30","19.744000","0.000000","0.000000","20.045000","Phase Failure"
"","07-Jun-19","19:30","20:00","17.585000","0.000000","0.000000","17.904000",""
"","07-Jun-19","20:00","20:30","11.189000","0.000000","0.000000","11.760000",""
"","07-Jun-19","20:30","21:00","16.056000","0.000000","0.000000","16.423000","Phase Failure"
"","07-Jun-19","21:00","21:30","15.365000","0.000000","0.000000","15.693000",""
"","07-Jun-19","21:30","22:00","16.545000","0.000000","0.000000","16.829000",""
"","07-Jun-19","22:00","22:30","14.576000","0.000000","0.000000","14.911000","Phase Failure"
"","07-Jun-19","22:30","23:00","15.309000","0.000000","0.000000","15.713000","Phase Failure"
"","07-Jun-19","23:00","23:30","17.729000","0.000000","0.000000","18.111000","Phase Failure"
"","07-Jun-19","23:30","00:00","21.535000","0.000000","0.000000","21.849000","Phase Failure"
"","08-Jun-19","00:00","00:30","14.722000","0.000000","0.000000","15.173000","Phase Failure"
"","08-Jun-19","00:30","01:00","10.116000","0.000000","0.000000","10.819000",""
"","08-Jun-19","01:00","01:30","9.965000","0.000000","0.000000","10.651000",""
"","08-Jun-19","01:30","02:00","13.024000","0.000000","0.000000","13.558000",""
"","08-Jun-19","02:00","02:30","11.163000","0.000000","0.000000","11.741000",""
"","08-Jun-19","02:30","03:00","12.062000","0.000000","0.000000","12.701000",""
"","08-Jun-19","03:00","03:30","13.344000","0.000000","0.000000","13.989000",""
"","08-Jun-19","03:30","04:00","9.948600","0.000000","0.000000","10.659000",""
"","08-Jun-19","04:00","04:30","10.377000","0.000000","0.000000","10.970000","Phase Failure"
"","08-Jun-19","04:30","05:00","10.899000","0.000000","0.000000","11.573000","Phase Failure"
"","08-Jun-19","05:00","05:30","11.599000","0.000000","0.000000","12.269000","Phase Failure"
"","08-Jun-19","05:30","06:00","11.025000","0.000000","0.000000","11.726000","Phase Failure"
"","08-Jun-19","06:00","06:30","12.845000","0.000000","0.000000","13.390000","Phase Failure"
"","08-Jun-19","06:30","07:00","12.370000","0.000000","0.000000","12.830000","Phase Failure"
"","08-Jun-19","07:00","07:30","14.719000","0.000000","0.000000","15.166000","Phase Failure"
"","08-Jun-19","07:30","08:00","17.770000","0.000000","0.000000","18.091000",""
"","08-Jun-19","08:00","08:30","18.988000","0.000000","0.000000","19.380000","Phase Failure"
"","08-Jun-19","08:30","09:00","20.758000","0.000000","0.000000","21.122000","Phase Failure"
"","08-Jun-19","09:00","09:30","17.328000","0.000000","0.000000","17.724000","Phase Failure"
"","08-Jun-19","09:30","10:00","19.303000","0.000000","0.000000","19.613000","Phase Failure"
"","08-Jun-19","10:00","10:30","22.656000","0.000000","0.000000","22.987000","Phase Failure"
"","08-Jun-19","10:30","11:00","17.501000","0.000000","0.000000","17.904000","Phase Failure"
"","08-Jun-19","11:00","11:30","16.370000","0.000000","0.000000","16.889000","Phase Failure"
"","08-Jun-19","11:30","12:00","25.719000","0.000000","0.000000","26.093000","Phase Failure"
"","08-Jun-19","12:00","12:30","19.545000","0.000000","0.000000","19.992000","Phase Failure"
"","08-Jun-19","12:30","13:00","16.942000","0.000000","0.000000","17.508000","Phase Failure"
"","08-Jun-19","13:00","13:30","18.178000","0.000000","0.000000","18.636000","Phase Failure"
"","08-Jun-19","13:30","14:00","19.257000","0.000000","0.000000","19.605000","Phase Failure"
"","08-Jun-19","14:00","14:30","16.908000","0.000000","0.000000","17.343000","Phase Failure"
"","08-Jun-19","14:30","15:00","15.161000","0.000000","0.000000","15.684000","Phase Failure"
"","08-Jun-19","15:00","15:30","11.285000","0.000000","0.000000","11.717000","Phase Failure"
"","08-Jun-19","15:30","16:00","14.261000","0.000000","0.000000","14.750000",""
"","08-Jun-19","16:00","16:30","10.492000","0.000000","0.000000","11.074000",""
"","08-Jun-19","16:30","17:00","9.053600","0.000000","0.000000","9.573600",""
"","08-Jun-19","17:00","17:30","6.717600","0.000000","0.000000","7.416000",""
"","08-Jun-19","17:30","18:00","11.198000","0.000000","0.000000","11.623000",""
"","08-Jun-19","18:00","18:30","13.320000","0.000000","0.000000","13.653000",""
"","08-Jun-19","18:30","19:00","13.181000","0.000000","0.000000","13.560000","Phase Failure"
"","08-Jun-19","19:00","19:30","13.917000","0.000000","0.000000","14.199000","Phase Failure"
"","08-Jun-19","19:30","20:00","13.748000","0.000000","0.000000","14.186000",""
"","08-Jun-19","20:00","20:30","13.317000","0.000000","0.000000","13.759000","Phase Failure"
"","08-Jun-19","20:30","21:00","11.067000","0.000000","0.000000","11.504000","Phase Failure"
"","08-Jun-19","21:00","21:30","9.079200","0.000000","0.000000","9.686400",""
"","08-Jun-19","21:30","22:00","12.484000","0.000000","0.000000","12.888000","Phase Failure"
"","08-Jun-19","22:00","22:30","11.597000","0.000000","0.000000","11.959000","Phase Failure"
"","08-Jun-19","22:30","23:00","10.344000","0.000000","0.000000","10.817000","Phase Failure"
"","08-Jun-19","23:00","23:30","12.211000","0.000000","0.000000","12.650000","Phase Failure"
"","08-Jun-19","23:30","00:00","13.520000","0.000000","0.000000","13.934000","Phase Failure"
"","09-Jun-19","00:00","00:30","10.255000","0.000000","0.000000","10.836000",""
"","09-Jun-19","00:30","01:00","7.157000","0.000000","0.000000","8.007200",""
"","09-Jun-19","01:00","01:30","11.731000","0.000000","0.000000","12.228000","Phase Failure"
"","09-Jun-19","01:30","02:00","10.313000","0.000000","0.000000","10.898000","Phase Failure"
"","09-Jun-19","02:00","02:30","10.538000","0.000000","0.000000","11.093000",""
"","09-Jun-19","02:30","03:00","11.856000","0.000000","0.000000","12.345000",""
"","09-Jun-19","03:00","03:30","8.820400","0.000000","0.000000","9.459200",""
"","09-Jun-19","03:30","04:00","8.752800","0.000000","0.000000","9.369600","Phase Failure"
"","09-Jun-19","04:00","04:30","7.408800","0.000000","0.000000","8.148000",""
"","09-Jun-19","04:30","05:00","12.218000","0.000000","0.000000","12.729000",""
"","09-Jun-19","05:00","05:30","10.862000","0.000000","0.000000","11.403000","Phase Failure"
"","09-Jun-19","05:30","06:00","9.953600","0.000000","0.000000","10.456000","Phase Failure"
"","09-Jun-19","06:00","06:30","10.713000","0.000000","0.000000","11.261000",""
"","09-Jun-19","06:30","07:00","11.787000","0.000000","0.000000","12.303000","Phase Failure"
"","09-Jun-19","07:00","07:30","11.121000","0.000000","0.000000","11.620000","Phase Failure"
"","09-Jun-19","07:30","08:00","12.168000","0.000000","0.000000","12.615000","Phase Failure"
"","09-Jun-19","08:00","08:30","16.963000","0.000000","0.000000","17.364000","Phase Failure"
"","09-Jun-19","08:30","09:00","19.409000","0.000000","0.000000","19.910000","Phase Failure"
"","09-Jun-19","09:00","09:30","21.790000","0.000000","0.000000","22.275000","Phase Failure"
"","09-Jun-19","09:30","10:00","19.509000","0.000000","0.000000","20.124000","Phase Failure"
"","09-Jun-19","10:00","10:30","20.828000","0.000000","0.000000","21.324000","Phase Failure"
"","09-Jun-19","10:30","11:00","20.421000","0.000000","0.000000","20.829000","Phase Failure"
"","09-Jun-19","11:00","11:30","20.242000","0.000000","0.000000","20.743000","Phase Failure"
"","09-Jun-19","11:30","12:00","22.845000","0.000000","0.000000","23.309000","Phase Failure"
"","09-Jun-19","12:00","12:30","21.317000","0.000000","0.000000","21.785000","Phase Failure"
"","09-Jun-19","12:30","13:00","17.537000","0.000000","0.000000","18.034000","Phase Failure"
"","09-Jun-19","13:00","13:30","14.148000","0.000000","0.000000","14.757000","Phase Failure"
"","09-Jun-19","13:30","14:00","16.070000","0.000000","0.000000","16.483000","Phase Failure"
"","09-Jun-19","14:00","14:30","15.497000","0.000000","0.000000","16.100000","Phase Failure"
"","09-Jun-19","14:30","15:00","16.551000","0.000000","0.000000","17.148000","Phase Failure"
"","09-Jun-19","15:00","15:30","12.398000","0.000000","0.000000","13.111000","Phase Failure"
"","09-Jun-19","15:30","16:00","14.930000","0.000000","0.000000","15.561000","Phase Failure"
"","09-Jun-19","16:00","16:30","9.761600","0.000000","0.000000","10.628000","Phase Failure"
"","09-Jun-19","16:30","17:00","11.534000","0.000000","0.000000","12.127000","Phase Failure"
"","09-Jun-19","17:00","17:30","11.254000","0.000000","0.000000","11.825000",""
"","09-Jun-19","17:30","18:00","14.073000","0.000000","0.000000","14.496000","Phase Failure"
"","09-Jun-19","18:00","18:30","10.188000","0.000000","0.000000","10.747000",""
"","09-Jun-19","18:30","19:00","15.627000","0.000000","0.000000","15.981000","Phase Failure"
"","09-Jun-19","19:00","19:30","12.007000","0.000000","0.000000","12.454000","Phase Failure"
"","09-Jun-19","19:30","20:00","14.877000","0.000000","0.000000","15.194000",""
"","09-Jun-19","20:00","20:30","11.780000","0.000000","0.000000","12.180000",""
"","09-Jun-19","20:30","21:00","12.544000","0.000000","0.000000","12.924000",""
"","09-Jun-19","21:00","21:30","11.064000","0.000000","0.000000","11.597000","Phase Failure"
"","09-Jun-19","21:30","22:00","16.349000","0.000000","0.000000","16.707000","Phase Failure"
"","09-Jun-19","22:00","22:30","11.383000","0.000000","0.000000","11.827000","Phase Failure"
"","09-Jun-19","22:30","23:00","13.995000","0.000000","0.000000","14.347000","Phase Failure"
"","09-Jun-19","23:00","23:30","14.664000","0.000000","0.000000","15.050000","Phase Failure"
"","09-Jun-19","23:30","00:00","13.857000","0.000000","0.000000","14.396000","Phase Failure"
"","10-Jun-19","00:00","00:30","11.556000","0.000000","0.000000","12.084000","Phase Failure"
